Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,FR,TZ,,2,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,FR,XX,,15,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,GB,XX,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,GR,XX,,2,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,IN,ZA,,1,ivory carvings,,E,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,NO,CD,,12,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,US,XX,,52,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,ZA,MZ,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,CH,XX,1,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,FR,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,GB,XX,45,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,GB,XX,,11,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,GB,XX,,150,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,DE,XX,,1,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,GB,XX,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,US,XX,,33,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TZ,US,TZ,,20,ivory pieces,g,L,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UA,FR,CG,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,5,,ivory carvings,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,,4,ivory pieces,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,,1,tusks,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,52,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AR,XX,,52,piano keys,,,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,2,,ivory carvings,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,1,,leather products (small),,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CI,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,,0.208,ivory carvings,kg,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,1,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,2,,ivory pieces,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,52,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,XX,2,,tusks,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BM,XX,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,KE,2,,tusks,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,52,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,12,,tusks,,L,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CD,CM,1,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,6,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,17,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,1,,leather products (small),,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,XX,154,,ivory pieces,,S,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,1,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CN,XX,1,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CN,XX,26,1,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CN,XX,,26,leather products (small),,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CZ,XX,6,,ivory carvings,,Q,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,4,11,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,68,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,260,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,52,,piano keys,,P,U
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,XX,28,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,XX,36,,ivory carvings,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,XX,1,8,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CI,24,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,2,,ivory carvings,,E,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,3,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,ivory carvings,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,ivory pieces,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,52,52,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,6,,leather products (small),,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1,,leather products (small),,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,4,2,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,6,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,ivory carvings,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,3,,ivory pieces,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,104,,piano keys,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,318,160,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,12,,leather products (small),,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,leather products (small),,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,16,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,ZA,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IE,XX,1,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,3,ivory carvings,,Q,C
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,92,54.5,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,TZ,1,,jewellery,,H,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,,5.07,ivory pieces,kg,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,2,,skin pieces,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KR,XX,33,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LU,XX,48,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,15,,leather products (small),,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MZ,,50,,ivory pieces,,S,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,4,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,XX,1,,jewellery - ivory ,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,1,,jewellery - ivory ,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,6,,jewellery - ivory ,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,3,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,1,,ivory carvings,,T,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,KE,52,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,2,,leather products (small),,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NO,XX,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NO,XX,1,,leather products (small),,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,104,88,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PL,XX,4,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SA,XX,6,,ivory carvings,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SD,XX,155,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SZ,,17,,live,,Z,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TR,XX,3,,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,XX,1,,ivory pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,1,,bone pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,,0.5,specimens,g,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,,4.86,specimens,kg,L,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,1,,teeth,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,VN,XX,100,,ivory pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,2,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,NA,52,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,22,,jewellery - ivory ,,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,3,,leather products (small),,P,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,52,,piano keys,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,,4,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ears,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,8,,feet,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,11,,skin pieces,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,tails,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,26,,tusks,kg,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UY,AR,,,52,piano keys,,,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VN,AT,XX,,2,specimens,g,S,I
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VN,DE,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VN,GB,XX,,6,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,DE,XX,,8,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,DE,XX,,6,ivory carvings,,Q,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,GB,XX,,2,ivory carvings,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,GB,XX,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,ZM,,,7,jewellery - ivory ,,P,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,XX,,2,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,IT,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,US,XX,,1,ivory carvings,,T,O
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,ZM,,,7,trophies,,H,W
2016,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,CL,FR,,,2,live,,Z,C
2016,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,FR,CH,DE,1,,live,,Z,C
2016,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,MX,PL,,,1,live,,Z,C
2016,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,MX,US,,,10,live,,Z,F
2016,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,AT,MN,,16,,hair,,S,W
2016,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,AT,MN,,42,,specimens,,S,W
2016,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,AT,RU,,6,,hair,,S,O
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,AT,RU,,6,,hair,,S,O
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CZ,MN,,7,7,specimens,,S,C
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,CZ,AT,,1,live,,N,C
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,CZ,DE,,3,live,,N,C
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,CZ,,4,,live,,N,C
2016,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,RU,HU,,,19,live,,Z,C
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,AT,US,XX,2,,bones,,Q,O
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,AT,US,XX,,2,bone pieces,,Q,O
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,GB,US,XX,,5,bone carvings,,Q,O
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,US,RU,,10,,skin pieces,,S,I
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,US,RU,,30,,skin pieces,,S,W
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,US,RU,,10,,specimens,,S,I
2016,I,Euphorbia ambovombensis,,Euphorbiales,Euphorbiaceae,Euphorbia,DE,ZA,,100,,live,,T,A
2016,I,Euphorbia ambovombensis,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,ES,ZA,3,4,live,,T,A
2016,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,CA,ES,ZA,,1,live,,T,A
2016,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,DE,ZA,,195,,live,,T,A
2016,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,ZA,,2,,live,,P,I
2016,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,ZA,,1,,live,,T,A
2016,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,KR,US,,,12,live,,T,D
2016,I,Euphorbia decaryi,,Euphorbiales,Euphorbiaceae,Euphorbia,CA,US,,,25,live,,T,D
2016,I,Euphorbia decaryi,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,ZA,,2,,live,,T,A
2016,I,Euphorbia decaryi,,Euphorbiales,Euphorbiaceae,Euphorbia,KR,US,,,46,live,,T,D
2016,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,FR,MG,,1,,specimens,,S,W
2016,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,KR,US,,,54,live,,T,D
2016,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,US,TH,,73,,live,,T,D
2016,I,Euphorbia moratii,,Euphorbiales,Euphorbiaceae,Euphorbia,DE,ZA,,100,,live,,T,A
2016,I,Euphorbia quartziticola,,Euphorbiales,Euphorbiaceae,Euphorbia,GB,MG,,,1,specimens,,S,W
2016,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,CZ,TH,,50,,live,,T,D
2016,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,US,ID,,1,,live,,T,I
2016,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,US,TH,,1,,live,,T,D
2016,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,1,live,,P,C
2016,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,328,live,,T,C
2016,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,BH,ES,,,23,live,,T,C
2016,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,SA,ES,,,1,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,AT,,3,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,DE,11,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,DE,,11,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,376,316,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,,51,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BE,,11,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BE,,,10,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BH,,2,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,18,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,4,,live,,P,F
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,DE,9,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,DE,,13,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,GB,4,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,93,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,26,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,92,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,26,live,,T,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,73,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,33,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,8,91,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,,25,live,,T,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DK,,4,6,live,,T,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,DE,3,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,DE,,8,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,DE,,3,live,,T,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,EE,,1,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,GB,1,,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,837,9,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,588,1132,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,FR,,30,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,FR,,,30,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,ES,1,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,1080,14,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,273,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,35,995,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,15,265,live,,T,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,4,,live,,,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IE,,32,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IE,,,33,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IT,,2,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KW,AT,,1,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KW,CZ,,1,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KW,GB,,1,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KW,GB,,2,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KZ,GB,,4,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,GB,,2,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,GB,2,6,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,,13,26,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,RS,,44,43,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SI,,8,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SI,,,8,live,,T,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,US,,9,,live,,P,C
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,US,,55,,live,,P,D
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,US,,,62,live,,T,D
